URL=http://playdota.com

1539734030, -1
1539734060, -1
1539734090, -1
1539734120, -1
1539734150, -1
1539734180, -1
1539734210, -1
1539734240, -1
1539734270, -1
1539734300, -1
1539734330, -1
1539734360, -1
1539734391, -1
1539734420, -1
1539734450, -1
1539734460, 200
1539734490, 200
1539734520, 200
1539734550, 200
1539734581, 200
1539734610, 200
1539734641, 200
1539734670, 200
1539734700, 200
